Nome,lista_iguais
17c2e1151f0ecf1e69167e1389574135-0,"['66c102be72d37aeeb9c35a04215d7c8b-0', '8842d46c6694c1c3a0f5cec341e82ae6-0', '9635bcfd71b17499d000d1e2eaf99c5a-0']"
b2f332da9ec208771dcdf9d0458c383a-0,['predio_castelhana-0']
